parcode,trial,fix_item,fix_time
mar,242,0,72.000000
mar,242,2,106.000000
mar,242,0,486.000000
mar,243,3,880.000000
mar,243,0,720.000000
mar,243,1,286.000000
mar,244,3,704.000000
mar,244,0,54.000000
mar,244,1,264.000000
mar,244,0,78.000000
mar,244,2,142.000000
mar,244,0,210.000000
mar,245,3,786.000000
mar,245,0,56.000000
mar,245,2,354.000000
mar,245,0,82.000000
mar,245,1,362.000000
mar,245,0,78.000000
mar,246,3,744.000000
mar,246,0,48.000000
mar,246,1,210.000000
mar,246,0,74.000000
mar,246,2,138.000000
mar,246,0,306.000000
mar,247,3,594.000000
mar,247,0,52.000000
mar,247,1,1228.000000
mar,248,3,674.000000
mar,248,0,52.000000
mar,248,1,1438.000000
mar,248,0,78.000000
mar,248,2,92.000000
mar,249,3,682.000000
mar,249,0,56.000000
mar,249,1,188.000000
mar,249,0,80.000000
mar,249,2,118.000000
mar,249,0,264.000000
mar,250,3,664.000000
mar,250,0,348.000000
mar,250,2,118.000000
mar,250,0,520.000000
mar,250,1,782.000000
mar,251,3,670.000000
mar,251,0,356.000000
mar,251,2,298.000000
mar,251,0,424.000000
mar,251,1,156.000000
mar,252,3,660.000000
mar,252,0,52.000000
mar,252,1,254.000000
mar,252,0,74.000000
mar,252,2,138.000000
mar,252,0,336.000000
mar,253,3,704.000000
mar,253,0,50.000000
mar,253,1,310.000000
mar,253,0,82.000000
mar,253,2,112.000000
mar,253,0,622.000000
mar,254,3,704.000000
mar,254,0,48.000000
mar,254,1,194.000000
mar,254,0,78.000000
mar,254,2,448.000000
mar,254,0,78.000000
mar,254,1,388.000000
mar,255,3,496.000000
mar,255,0,50.000000
mar,255,1,244.000000
mar,255,0,596.000000
mar,256,3,478.000000
mar,256,0,48.000000
mar,256,1,216.000000
mar,256,0,76.000000
mar,256,2,110.000000
mar,256,0,342.000000
mar,257,3,650.000000
mar,257,0,50.000000
mar,257,1,220.000000
mar,257,0,82.000000
mar,257,2,114.000000
mar,257,0,630.000000
mar,258,3,460.000000
mar,258,0,48.000000
mar,258,1,234.000000
mar,258,0,712.000000
mar,259,3,710.000000
mar,259,0,52.000000
mar,259,1,340.000000
mar,259,0,86.000000
mar,259,2,60.000000
mar,259,0,656.000000
mar,260,3,692.000000
mar,260,0,48.000000
mar,260,1,290.000000
mar,260,0,724.000000
mar,261,3,474.000000
mar,261,0,54.000000
mar,261,1,360.000000
mar,261,0,674.000000
mar,262,0,904.000000
mar,262,1,278.000000
mar,262,0,472.000000
mar,263,3,718.000000
mar,263,0,406.000000
mar,263,2,138.000000
mar,263,0,576.000000
mar,264,3,486.000000
mar,264,0,52.000000
mar,264,1,192.000000
mar,264,0,82.000000
mar,264,2,150.000000
mar,264,0,514.000000
mar,264,1,232.000000
mar,265,3,642.000000
mar,265,0,48.000000
mar,265,1,222.000000
mar,265,0,776.000000
mar,266,3,606.000000
mar,266,0,50.000000
mar,266,1,380.000000
mar,266,0,86.000000
mar,266,2,222.000000
mar,266,0,328.000000
mar,267,3,838.000000
mar,267,0,284.000000
mar,267,2,522.000000
mar,267,0,90.000000
mar,267,1,384.000000
mar,267,0,80.000000
mar,267,2,68.000000
mar,268,3,674.000000
mar,268,0,54.000000
mar,268,1,344.000000
mar,268,0,78.000000
mar,268,2,524.000000
mar,268,0,82.000000
mar,268,1,846.000000
mar,269,3,720.000000
mar,269,0,52.000000
mar,269,1,304.000000
mar,269,0,78.000000
mar,269,2,1010.000000
mar,270,3,444.000000
mar,270,0,52.000000
mar,270,1,248.000000
mar,270,0,72.000000
mar,270,2,456.000000
mar,270,0,90.000000
mar,270,1,378.000000
mar,270,0,68.000000
mar,271,3,714.000000
mar,271,0,48.000000
mar,271,1,304.000000
mar,271,0,76.000000
mar,271,2,562.000000
mar,271,0,92.000000
mar,271,1,766.000000
mar,271,0,84.000000
mar,271,2,832.000000
mar,272,3,746.000000
mar,272,0,54.000000
mar,272,1,222.000000
mar,272,0,84.000000
mar,272,2,418.000000
mar,273,3,740.000000
mar,273,0,64.000000
mar,273,2,348.000000
mar,273,0,84.000000
mar,273,1,454.000000
mar,273,0,88.000000
mar,273,2,570.000000
mar,273,0,84.000000
mar,273,1,300.000000
mar,273,0,86.000000
mar,273,2,34.000000
mar,274,3,726.000000
mar,274,0,58.000000
mar,274,1,304.000000
mar,274,0,82.000000
mar,274,2,276.000000
mar,274,0,88.000000
mar,274,1,90.000000
mar,275,3,696.000000
mar,275,0,52.000000
mar,275,1,334.000000
mar,275,0,86.000000
mar,275,2,318.000000
mar,275,0,88.000000
mar,275,1,118.000000
mar,276,3,718.000000
mar,276,0,62.000000
mar,276,1,346.000000
mar,276,0,84.000000
mar,276,2,538.000000
mar,276,0,64.000000
mar,276,3,36.000000
mar,277,3,724.000000
mar,277,0,60.000000
mar,277,1,264.000000
mar,277,0,84.000000
mar,277,2,456.000000
mar,278,3,552.000000
mar,278,0,48.000000
mar,278,1,206.000000
mar,278,0,76.000000
mar,278,2,484.000000
mar,278,0,60.000000
mar,278,3,100.000000
mar,279,3,750.000000
mar,279,0,52.000000
mar,279,1,238.000000
mar,279,0,78.000000
mar,279,2,392.000000
mar,279,0,84.000000
mar,279,1,200.000000
mar,280,3,722.000000
mar,280,0,56.000000
mar,280,1,274.000000
mar,280,0,76.000000
mar,280,2,360.000000
mar,280,0,84.000000
mar,280,1,160.000000
mar,281,3,556.000000
mar,281,0,50.000000
mar,281,1,232.000000
mar,281,0,76.000000
mar,281,2,534.000000
mar,281,0,128.000000
mar,282,3,706.000000
mar,282,0,58.000000
mar,282,1,230.000000
mar,282,0,80.000000
mar,282,2,378.000000
mar,282,0,80.000000
mar,283,3,754.000000
mar,283,0,66.000000
mar,283,1,312.000000
mar,283,0,80.000000
mar,283,2,472.000000
mar,283,0,140.000000
mar,284,3,764.000000
mar,284,0,62.000000
mar,284,2,392.000000
mar,284,0,232.000000
mar,285,3,722.000000
mar,285,0,54.000000
mar,285,1,300.000000
mar,285,0,88.000000
mar,285,2,422.000000
mar,285,0,132.000000
mar,285,1,774.000000
mar,286,3,704.000000
mar,286,0,52.000000
mar,286,1,248.000000
mar,286,0,78.000000
mar,286,2,446.000000
mar,286,0,182.000000
mar,287,3,718.000000
mar,287,0,58.000000
mar,287,1,370.000000
mar,287,0,82.000000
mar,287,2,698.000000
mar,288,3,544.000000
mar,288,0,52.000000
mar,288,2,318.000000
mar,288,0,90.000000
mar,288,1,586.000000
mar,288,0,100.000000
mar,288,2,756.000000
mar,289,3,730.000000
mar,289,0,62.000000
mar,289,1,242.000000
mar,289,0,80.000000
mar,289,2,486.000000
mar,289,0,90.000000
mar,289,1,844.000000
mar,289,0,138.000000
mar,289,2,422.000000
mar,290,3,724.000000
mar,290,0,58.000000
mar,290,1,296.000000
mar,290,0,78.000000
mar,290,2,1088.000000
mar,291,3,726.000000
mar,291,0,54.000000
mar,291,1,324.000000
mar,291,0,82.000000
mar,291,2,1142.000000
mar,291,0,230.000000
mar,291,1,1178.000000
mar,292,3,716.000000
mar,292,0,56.000000
mar,292,1,282.000000
mar,292,0,84.000000
mar,292,2,498.000000
mar,293,3,772.000000
mar,293,0,54.000000
mar,293,1,228.000000
mar,293,0,84.000000
mar,293,2,596.000000
mar,294,3,748.000000
mar,294,0,50.000000
mar,294,2,426.000000
mar,294,0,306.000000
mar,294,1,118.000000
mar,294,0,252.000000
mar,294,2,144.000000
mar,295,3,888.000000
mar,295,0,76.000000
mar,295,1,366.000000
mar,295,0,82.000000
mar,295,2,418.000000
mar,295,0,82.000000
mar,295,1,414.000000
mar,295,0,82.000000
mar,295,2,604.000000
mar,296,3,502.000000
mar,296,0,50.000000
mar,296,1,300.000000
mar,296,0,82.000000
mar,296,2,896.000000
mar,296,0,88.000000
mar,296,1,984.000000
mar,297,3,712.000000
mar,297,0,50.000000
mar,297,1,256.000000
mar,297,0,78.000000
mar,297,2,368.000000
mar,297,0,82.000000
mar,298,3,712.000000
mar,298,0,54.000000
mar,298,1,384.000000
mar,298,0,82.000000
mar,298,2,500.000000
mar,298,0,80.000000
mar,298,1,278.000000
mar,299,3,564.000000
mar,299,0,54.000000
mar,299,1,208.000000
mar,299,0,84.000000
mar,299,2,544.000000
mar,300,3,754.000000
mar,300,0,188.000000
mar,300,1,174.000000
mar,300,0,82.000000
mar,300,2,354.000000
mar,300,0,102.000000
mar,300,1,150.000000
mar,300,0,30.000000
mar,301,3,754.000000
mar,301,0,52.000000
mar,301,1,378.000000
mar,301,0,90.000000
mar,301,2,340.000000
mar,301,0,88.000000
mar,301,1,390.000000
mar,302,3,718.000000
mar,302,0,56.000000
mar,302,1,224.000000
mar,302,0,74.000000
mar,302,2,604.000000
mar,303,3,752.000000
mar,303,0,208.000000
mar,303,1,238.000000
mar,303,0,84.000000
mar,303,2,524.000000
mar,303,0,82.000000
mar,303,1,432.000000
mar,303,0,80.000000
mar,303,2,194.000000
mar,304,3,720.000000
mar,304,0,52.000000
mar,304,1,206.000000
mar,304,0,78.000000
mar,304,2,546.000000
mar,305,3,652.000000
mar,305,0,172.000000
mar,305,1,130.000000
mar,305,0,82.000000
mar,305,2,780.000000
mar,306,3,724.000000
mar,306,0,52.000000
mar,306,1,356.000000
mar,306,0,80.000000
mar,306,2,376.000000
mar,306,0,84.000000
mar,306,1,90.000000
mar,307,3,504.000000
mar,307,0,50.000000
mar,307,1,218.000000
mar,307,0,74.000000
mar,307,2,532.000000
mar,307,0,82.000000
mar,307,1,540.000000
mar,307,0,214.000000
mar,308,3,724.000000
mar,308,0,50.000000
mar,308,1,488.000000
mar,308,0,78.000000
mar,308,2,244.000000
mar,308,0,20.000000
mar,309,3,496.000000
mar,309,0,50.000000
mar,309,1,372.000000
mar,309,0,76.000000
mar,309,2,256.000000
mar,309,0,82.000000
mar,310,3,698.000000
mar,310,0,52.000000
mar,310,1,330.000000
mar,310,0,82.000000
mar,310,2,466.000000
mar,310,0,226.000000
mar,310,1,324.000000
mar,311,3,544.000000
mar,311,0,50.000000
mar,311,1,312.000000
mar,311,0,80.000000
mar,311,2,342.000000
mar,311,0,208.000000
mar,312,3,706.000000
mar,312,0,54.000000
mar,312,1,234.000000
mar,312,0,80.000000
mar,312,2,374.000000
mar,312,0,90.000000
mar,313,3,724.000000
mar,313,0,54.000000
mar,313,1,204.000000
mar,313,0,80.000000
mar,313,2,526.000000
mar,313,0,214.000000
mar,313,1,166.000000
mar,313,0,84.000000
mar,313,2,126.000000
mar,314,3,730.000000
mar,314,0,52.000000
mar,314,1,182.000000
mar,314,0,80.000000
mar,314,2,510.000000
mar,315,3,712.000000
mar,315,0,56.000000
mar,315,1,428.000000
mar,315,0,104.000000
mar,315,2,288.000000
mar,315,0,108.000000
mar,316,3,724.000000
mar,316,0,50.000000
mar,316,1,194.000000
mar,316,0,76.000000
mar,316,2,492.000000
mar,316,0,238.000000
mar,316,1,262.000000
mar,316,0,42.000000
mar,317,3,530.000000
mar,317,0,56.000000
mar,317,1,246.000000
mar,317,0,82.000000
mar,317,2,284.000000
mar,317,0,112.000000
mar,318,3,512.000000
mar,318,0,54.000000
mar,318,1,352.000000
mar,318,0,86.000000
mar,318,2,294.000000
mar,318,0,122.000000
mar,319,3,782.000000
mar,319,0,64.000000
mar,319,1,450.000000
mar,319,0,82.000000
mar,319,2,454.000000
mar,319,0,72.000000
mar,320,3,718.000000
mar,320,0,166.000000
mar,320,1,144.000000
mar,320,0,84.000000
mar,320,2,752.000000
mar,321,3,522.000000
mar,321,0,56.000000
mar,321,1,194.000000
mar,321,0,82.000000
mar,321,2,468.000000
mar,322,3,514.000000
mar,322,0,58.000000
mar,322,1,450.000000
mar,322,0,84.000000
mar,322,2,296.000000
mar,322,0,194.000000
mar,323,3,776.000000
mar,323,0,54.000000
mar,323,1,386.000000
mar,323,0,78.000000
mar,323,2,418.000000
mar,323,0,84.000000
mar,323,1,818.000000
mar,324,3,514.000000
mar,324,0,52.000000
mar,324,1,210.000000
mar,324,0,74.000000
mar,324,2,696.000000
mar,325,3,704.000000
mar,325,0,52.000000
mar,325,1,224.000000
mar,325,0,72.000000
mar,325,2,682.000000
mar,326,3,788.000000
mar,326,0,42.000000
mar,326,2,304.000000
mar,326,0,82.000000
mar,326,1,718.000000
mar,326,0,198.000000
mar,327,3,716.000000
mar,327,0,54.000000
mar,327,1,226.000000
mar,327,0,74.000000
mar,327,2,446.000000
mar,328,3,726.000000
mar,328,0,50.000000
mar,328,2,364.000000
mar,328,0,84.000000
mar,328,1,540.000000
mar,328,0,42.000000
mar,329,3,766.000000
mar,329,0,60.000000
mar,329,2,336.000000
mar,329,0,262.000000
mar,329,1,156.000000
mar,329,0,328.000000
mar,330,3,726.000000
mar,330,0,50.000000
mar,330,2,376.000000
mar,330,0,84.000000
mar,330,1,246.000000
mar,330,0,66.000000
mar,330,3,222.000000
mar,331,3,686.000000
mar,331,0,58.000000
mar,331,1,456.000000
mar,331,0,286.000000
mar,331,2,224.000000
mar,331,0,82.000000
mar,331,1,162.000000
mar,332,3,724.000000
mar,332,0,52.000000
mar,332,1,248.000000
mar,332,0,76.000000
mar,332,2,532.000000
mar,333,3,722.000000
mar,333,0,58.000000
mar,333,2,388.000000
mar,333,0,228.000000
mar,333,1,342.000000
mar,333,0,90.000000
mar,333,2,30.000000
mar,334,3,532.000000
mar,334,0,52.000000
mar,334,1,806.000000
mar,334,0,86.000000
mar,334,2,414.000000
mar,334,0,84.000000
mar,334,1,130.000000
mar,335,3,696.000000
mar,335,0,54.000000
mar,335,1,224.000000
mar,335,0,82.000000
mar,335,2,488.000000
mar,336,3,512.000000
mar,336,0,52.000000
mar,336,1,346.000000
mar,336,0,86.000000
mar,336,2,454.000000
mar,336,0,88.000000
mar,336,1,206.000000
mar,337,3,756.000000
mar,337,0,78.000000
mar,337,2,210.000000
mar,337,0,84.000000
mar,337,1,356.000000
mar,338,3,754.000000
mar,338,0,62.000000
mar,338,1,248.000000
mar,338,0,82.000000
mar,338,2,490.000000
mar,338,0,86.000000
mar,338,1,552.000000
mar,339,3,718.000000
mar,339,0,362.000000
mar,339,2,488.000000
mar,339,0,228.000000
mar,339,1,450.000000
mar,339,0,94.000000
mar,339,2,68.000000
mar,340,3,732.000000
mar,340,0,58.000000
mar,340,1,196.000000
mar,340,0,80.000000
mar,340,2,454.000000
mar,340,0,252.000000
mar,340,1,426.000000
mar,340,0,88.000000
mar,340,2,102.000000
mar,341,3,818.000000
mar,341,0,218.000000
mar,341,2,304.000000
mar,341,0,76.000000
mar,341,1,234.000000
mar,342,3,758.000000
mar,342,0,332.000000
mar,342,2,194.000000
mar,342,0,248.000000
mar,342,1,384.000000
mar,343,3,730.000000
mar,343,0,58.000000
mar,343,2,306.000000
mar,343,0,254.000000
mar,343,1,240.000000
mar,343,0,72.000000
mar,344,3,768.000000
mar,344,0,414.000000
mar,344,2,362.000000
mar,344,0,256.000000
mar,344,1,30.000000
mar,345,3,888.000000
mar,345,0,110.000000
mar,345,2,252.000000
mar,345,0,88.000000
mar,345,3,154.000000
mar,345,0,50.000000
mar,345,1,216.000000
mar,345,0,740.000000
mar,346,3,744.000000
mar,346,0,234.000000
mar,346,1,414.000000
mar,346,0,88.000000
mar,346,2,220.000000
mar,347,3,832.000000
mar,347,0,282.000000
mar,347,3,164.000000
mar,347,0,56.000000
mar,347,1,266.000000
mar,347,0,144.000000
mar,348,3,764.000000
mar,348,0,256.000000
mar,348,2,306.000000
mar,348,0,86.000000
mar,348,1,248.000000
mar,348,0,110.000000
mar,349,3,786.000000
mar,349,0,338.000000
mar,349,2,378.000000
mar,349,0,46.000000
mar,350,3,834.000000
mar,350,0,56.000000
mar,350,2,350.000000
mar,350,0,86.000000
mar,350,1,580.000000
mar,351,3,560.000000
mar,351,0,292.000000
mar,351,1,388.000000
mar,351,0,90.000000
mar,351,2,586.000000
mar,351,0,210.000000
mar,352,3,750.000000
mar,352,0,172.000000
mar,352,2,300.000000
mar,352,0,82.000000
mar,352,1,444.000000
mar,352,0,88.000000
mar,352,2,70.000000
mar,353,3,724.000000
mar,353,0,56.000000
mar,353,1,478.000000
mar,353,0,90.000000
mar,353,2,310.000000
mar,353,0,86.000000
mar,353,1,110.000000
mar,354,3,772.000000
mar,354,0,56.000000
mar,354,1,318.000000
mar,354,0,74.000000
mar,354,2,658.000000
mar,355,3,498.000000
mar,355,0,194.000000
mar,355,1,102.000000
mar,355,0,82.000000
mar,355,2,270.000000
mar,356,3,750.000000
mar,356,0,392.000000
mar,356,2,184.000000
mar,357,3,734.000000
mar,357,0,58.000000
mar,357,1,690.000000
mar,357,0,80.000000
mar,357,2,540.000000
mar,357,0,82.000000
mar,357,1,538.000000
mar,358,3,734.000000
mar,358,0,60.000000
mar,358,2,378.000000
mar,358,0,84.000000
mar,358,1,382.000000
mar,358,0,78.000000
mar,358,2,334.000000
mar,359,3,722.000000
mar,359,0,56.000000
mar,359,1,196.000000
mar,359,0,80.000000
mar,359,2,740.000000
mar,360,3,704.000000
mar,360,0,56.000000
mar,360,1,192.000000
mar,360,0,94.000000
mar,360,2,562.000000
mar,361,3,780.000000
mar,361,0,52.000000
mar,361,1,272.000000
mar,361,0,76.000000
mar,361,2,312.000000
mar,361,0,80.000000
mar,361,1,130.000000
mar,362,3,756.000000
mar,362,0,54.000000
mar,362,1,344.000000
mar,362,0,78.000000
mar,362,2,400.000000
mar,362,0,82.000000
mar,362,1,510.000000
mar,363,3,716.000000
mar,363,0,56.000000
mar,363,1,342.000000
mar,363,0,78.000000
mar,363,2,348.000000
mar,363,0,80.000000
mar,363,1,280.000000
mar,364,3,890.000000
mar,364,0,60.000000
mar,364,2,276.000000
mar,364,0,86.000000
mar,364,1,504.000000
mar,364,0,170.000000
mar,365,3,530.000000
mar,365,0,60.000000
mar,365,1,254.000000
mar,365,0,82.000000
mar,365,2,276.000000
mar,366,3,734.000000
mar,366,0,54.000000
mar,366,2,364.000000
mar,366,0,74.000000
mar,366,1,582.000000
mar,366,0,78.000000
mar,366,2,108.000000
mar,367,3,724.000000
mar,367,0,60.000000
mar,367,1,318.000000
mar,367,0,82.000000
mar,367,2,316.000000
mar,367,0,208.000000
mar,368,3,546.000000
mar,368,0,60.000000
mar,368,1,316.000000
mar,368,0,76.000000
mar,368,2,622.000000
mar,369,3,736.000000
mar,369,0,50.000000
mar,369,1,198.000000
mar,369,0,74.000000
mar,369,2,420.000000
mar,370,3,718.000000
mar,370,0,180.000000
mar,370,1,110.000000
mar,370,0,84.000000
mar,370,2,462.000000
mar,371,3,564.000000
mar,371,0,66.000000
mar,371,1,264.000000
mar,371,0,74.000000
mar,371,2,692.000000
mar,372,3,600.000000
mar,372,0,48.000000
mar,372,2,286.000000
mar,372,0,86.000000
mar,372,1,644.000000
mar,372,0,76.000000
mar,372,2,378.000000
mar,372,0,226.000000
mar,373,3,912.000000
mar,373,0,52.000000
mar,373,2,368.000000
mar,373,0,80.000000
mar,373,1,384.000000
mar,373,0,82.000000
mar,373,2,100.000000
mar,374,3,554.000000
mar,374,0,180.000000
mar,374,1,314.000000
mar,374,0,160.000000
mar,374,2,286.000000
mar,375,3,704.000000
mar,375,0,52.000000
mar,375,1,376.000000
mar,375,0,78.000000
mar,375,2,250.000000
mar,376,3,516.000000
mar,376,0,50.000000
mar,376,1,184.000000
mar,376,0,88.000000
mar,376,2,378.000000
mar,377,3,746.000000
mar,377,0,68.000000
mar,377,1,412.000000
mar,377,0,80.000000
mar,377,2,358.000000
mar,377,0,166.000000
mar,378,3,1028.000000
mar,378,0,248.000000
mar,378,1,236.000000
mar,378,0,82.000000
mar,378,2,376.000000
mar,378,0,80.000000
mar,378,1,82.000000
mar,379,3,764.000000
mar,379,0,46.000000
mar,379,1,274.000000
mar,379,0,78.000000
mar,379,2,466.000000
mar,379,0,80.000000
mar,379,1,96.000000
mar,380,3,536.000000
mar,380,0,58.000000
mar,380,1,540.000000
mar,380,0,90.000000
mar,380,2,408.000000
mar,380,0,84.000000
mar,380,1,304.000000
mar,381,3,702.000000
mar,381,0,54.000000
mar,381,1,380.000000
mar,381,0,86.000000
mar,381,2,482.000000
mar,381,0,88.000000
mar,381,1,628.000000
mar,381,0,82.000000
mar,381,2,856.000000
mar,382,3,736.000000
mar,382,0,60.000000
mar,382,1,336.000000
mar,382,0,76.000000
mar,382,2,470.000000
mar,382,0,90.000000
mar,382,1,540.000000
mar,382,0,90.000000
mar,382,2,42.000000
mar,383,3,630.000000
mar,383,0,52.000000
mar,383,1,244.000000
mar,383,0,76.000000
mar,383,2,470.000000
mar,383,0,82.000000
mar,383,1,144.000000
mar,384,3,516.000000
mar,384,0,52.000000
mar,384,1,298.000000
mar,384,0,92.000000
mar,384,2,352.000000
mar,384,0,78.000000
mar,384,1,72.000000
mar,385,3,710.000000
mar,385,0,50.000000
mar,385,1,390.000000
mar,385,0,74.000000
mar,385,2,780.000000
mar,386,3,490.000000
mar,386,0,52.000000
mar,386,1,276.000000
mar,386,0,76.000000
mar,386,2,440.000000
mar,386,0,84.000000
mar,386,1,830.000000
mar,387,3,538.000000
mar,387,0,48.000000
mar,387,1,272.000000
mar,387,0,72.000000
mar,387,2,688.000000
mar,388,3,720.000000
mar,388,0,56.000000
mar,388,1,244.000000
mar,388,0,82.000000
mar,388,2,408.000000
mar,389,3,730.000000
mar,389,0,56.000000
mar,389,2,312.000000
mar,389,0,84.000000
mar,389,1,400.000000
mar,390,3,724.000000
mar,390,0,56.000000
mar,390,1,280.000000
mar,390,0,80.000000
mar,390,2,434.000000
mar,390,0,88.000000
mar,390,1,368.000000
mar,391,3,740.000000
mar,391,0,56.000000
mar,391,1,254.000000
mar,391,0,78.000000
mar,391,2,412.000000
mar,391,0,82.000000
mar,391,1,492.000000
mar,391,0,80.000000
mar,391,2,106.000000
mar,392,3,506.000000
mar,392,0,54.000000
mar,392,1,276.000000
mar,392,0,74.000000
mar,392,2,550.000000
mar,393,3,710.000000
mar,393,0,54.000000
mar,393,1,210.000000
mar,393,0,218.000000
mar,393,2,646.000000
mar,394,3,508.000000
mar,394,0,56.000000
mar,394,1,294.000000
mar,394,0,82.000000
mar,394,2,444.000000
mar,394,0,80.000000
mar,394,1,280.000000
mar,395,3,562.000000
mar,395,0,54.000000
mar,395,2,290.000000
mar,395,0,192.000000
mar,395,1,248.000000
mar,396,3,740.000000
mar,396,0,170.000000
mar,396,1,256.000000
mar,396,0,88.000000
mar,396,2,272.000000
mar,397,3,550.000000
mar,397,0,60.000000
mar,397,1,342.000000
mar,397,0,88.000000
mar,397,2,390.000000
mar,397,0,252.000000
mar,398,3,702.000000
mar,398,0,68.000000
mar,398,1,218.000000
mar,398,0,82.000000
mar,398,2,286.000000
mar,399,3,882.000000
mar,399,0,54.000000
mar,399,1,268.000000
mar,399,0,84.000000
mar,399,2,482.000000
mar,399,0,82.000000
mar,399,1,152.000000
mar,400,3,716.000000
mar,400,0,56.000000
mar,400,1,494.000000
mar,400,0,92.000000
mar,400,2,344.000000
mar,401,3,524.000000
mar,401,0,56.000000
mar,401,1,284.000000
mar,401,0,74.000000
mar,401,2,346.000000
mar,402,3,724.000000
mar,402,0,56.000000
mar,402,1,294.000000
mar,402,0,76.000000
mar,402,2,456.000000
mar,403,3,762.000000
mar,403,0,180.000000
mar,403,2,268.000000
mar,403,0,86.000000
mar,403,1,398.000000
mar,403,0,178.000000
mar,404,3,720.000000
mar,404,0,58.000000
mar,404,1,388.000000
mar,404,0,88.000000
mar,404,2,530.000000
mar,404,0,90.000000
mar,404,1,270.000000
mar,405,3,592.000000
mar,405,0,314.000000
mar,405,2,266.000000
mar,406,3,844.000000
mar,406,0,566.000000
mar,406,1,886.000000
mar,407,3,534.000000
mar,407,0,56.000000
mar,407,2,310.000000
mar,407,0,82.000000
mar,407,1,350.000000
mar,407,0,118.000000
mar,408,3,748.000000
mar,408,0,46.000000
mar,408,2,348.000000
mar,408,0,86.000000
mar,408,1,360.000000
mar,409,3,734.000000
mar,409,0,58.000000
mar,409,2,296.000000
mar,409,0,84.000000
mar,409,1,326.000000
mar,410,3,814.000000
mar,410,0,50.000000
mar,410,2,176.000000
mar,410,0,38.000000
mar,411,3,758.000000
mar,411,0,244.000000
mar,411,2,228.000000
mar,412,3,738.000000
mar,412,0,66.000000
mar,412,1,246.000000
mar,412,0,72.000000
mar,412,2,342.000000
mar,412,0,216.000000
mar,413,3,726.000000
mar,413,0,58.000000
mar,413,1,248.000000
mar,413,0,74.000000
mar,413,2,494.000000
mar,414,3,724.000000
mar,414,0,54.000000
mar,414,1,206.000000
mar,414,0,72.000000
mar,414,2,578.000000
mar,414,0,258.000000
mar,415,3,516.000000
mar,415,0,60.000000
mar,415,2,304.000000
mar,415,0,590.000000
mar,416,3,734.000000
mar,416,0,52.000000
mar,416,1,222.000000
mar,416,0,76.000000
mar,416,2,522.000000
mar,416,0,224.000000
mar,416,1,310.000000
mar,416,0,64.000000
